"token_id" "token" "lemma" "pos" "entity"
"2521" "ACI(Cia25" "ACI(Cia25" "NNP" "ORG"
"2522" ")" ")" "-RRB-" "No entity"
"2523" "rats" "rat" "NNS" "No entity"
"2524" "had" "have" "VBD" "No entity"
"2525" "increased" "increase" "VBN" "No entity"
"2526" "expression" "expression" "NN" "No entity"
"2527" "of" "of" "IN" "No entity"
"2528" "10" "10" "CD" "CARDINAL"
"2529" "nuclear" "nuclear" "JJ" "No entity"
"2530" "receptor" "receptor" "NN" "No entity"
"2531" "(" "(" "-LRB-" "No entity"
"2532" "NR" "NR" "NNP" "No entity"
"2533" ")" ")" "-RRB-" "No entity"
"2534" "genes" "gene" "NNS" "No entity"
"2535" "," "," "," "No entity"
"2536" "including" "include" "VBG" "No entity"
"2537" "those" "those" "DT" "No entity"
"2538" "known" "know" "VBN" "No entity"
"2539" "to" "to" "TO" "No entity"
"2540" "interfere" "interfere" "VB" "No entity"
"2541" "with" "with" "IN" "No entity"
"2542" "NF" "NF" "NNP" "No entity"
"2543" "-" "-" "HYPH" "No entity"
"2544" "κB" "κB" "NNP" "No entity"
"2545" "activity" "activity" "NN" "No entity"
"2546" "and" "and" "CC" "No entity"
"2547" "cytokine" "cytokine" "NN" "No entity"
"2548" "expression" "expression" "NN" "No entity"
"2549" "," "," "," "No entity"
"2550" "such" "such" "JJ" "No entity"
"2551" "as" "as" "IN" "No entity"
"2552" "Lxra" "Lxra" "NNP" "ORG"
"2553" "," "," "," "No entity"
"2554" "Pparg" "Pparg" "NNP" "ORG"
"2555" "," "," "," "No entity"
"2556" "and" "and" "CC" "No entity"
"2557" "Rxrg" "Rxrg" "NNP" "ORG"
"2558" "." "." "." "No entity"
"2559" " " " " "_SP" "No entity"
"2560" "Our" "-PRON-" "PRP$" "No entity"
"2561" "data" "datum" "NNS" "No entity"
"2562" "indicate" "indicate" "VBP" "No entity"
"2563" "that" "that" "IN" "No entity"
"2564" "the" "the" "DT" "No entity"
"2565" "presence" "presence" "NN" "No entity"
"2566" "of" "of" "IN" "No entity"
"2567" "the" "the" "DT" "No entity"
"2568" "rs4149056" "rs4149056" "JJ" "No entity"
"2569" "non" "non" "JJ" "No entity"
"2570" "-" "-" "JJ" "No entity"
"2571" "synonymous" "synonymous" "JJ" "No entity"
"2572" "SNP" "SNP" "NNP" "ORG"
"2573" "at" "at" "IN" "No entity"
"2574" "the" "the" "DT" "No entity"
"2575" "SLCO1B1" "SLCO1B1" "NNP" "No entity"
"2576" "gene" "gene" "NN" "No entity"
"2577" "locus" "locus" "NN" "No entity"
"2578" "can" "can" "MD" "No entity"
"2579" "significantly" "significantly" "RB" "No entity"
"2580" "decrease" "decrease" "VB" "No entity"
"2581" "the" "the" "DT" "No entity"
"2582" "pravastatin" "pravastatin" "NN" "No entity"
"2583" "induced" "induce" "VBD" "No entity"
"2584" "LDL" "LDL" "NNP" "PRODUCT"
"2585" "cholesterol" "cholesterol" "NN" "No entity"
"2586" "lowering" "lower" "VBG" "No entity"
"2587" "response" "response" "NN" "No entity"
"2588" "." "." "." "No entity"
"2589" " " " " "_SP" "No entity"
"2590" "Andrographolide" "Andrographolide" "NNP" "No entity"
"2591" "decreased" "decrease" "VBD" "No entity"
"2592" "the" "the" "DT" "No entity"
"2593" "mRNA" "mrna" "NN" "No entity"
"2594" "and" "and" "CC" "No entity"
"2595" "protein" "protein" "NN" "No entity"
"2596" "expression" "expression" "NN" "No entity"
"2597" "of" "of" "IN" "No entity"
"2598" "CD36" "CD36" "NNP" "PRODUCT"
"2599" "by" "by" "IN" "No entity"
"2600" "inducing" "induce" "VBG" "No entity"
"2601" "the" "the" "DT" "No entity"
"2602" "degradation" "degradation" "NN" "No entity"
"2603" "of" "of" "IN" "No entity"
"2604" "CD36" "CD36" "NNP" "PRODUCT"
"2605" "mRNA" "mRNA" "NNP" "No entity"
"2606" ";" ";" ":" "No entity"
"2607" "however" "however" "RB" "No entity"
"2608" "," "," "," "No entity"
"2609" "andrographolide" "andrographolide" "NNP" "No entity"
"2610" "had" "have" "VBD" "No entity"
"2611" "no" "no" "DT" "No entity"
"2612" "effect" "effect" "NN" "No entity"
"2613" "on" "on" "IN" "No entity"
"2614" "SR" "SR" "NNP" "No entity"
"2615" "-" "-" "HYPH" "No entity"
"2616" "A" "a" "DT" "No entity"
"2617" "expression" "expression" "NN" "No entity"
"2618" "." "." "." "No entity"
"2619" " " " " "_SP" "No entity"
"2620" "The" "the" "DT" "No entity"
"2621" "CD" "CD" "NNP" "No entity"
"2622" "data" "datum" "NNS" "No entity"
"2623" "showed" "show" "VBD" "No entity"
"2624" "that" "that" "IN" "No entity"
"2625" "liliflorin" "liliflorin" "NNP" "No entity"
"2626" "A" "a" "DT" "No entity"
"2627" "enhanced" "enhance" "VBN" "No entity"
"2628" "HTG21" "HTG21" "NNP" "No entity"
"2629" "T(m" "T(m" "NNP" "No entity"
"2630" ")" ")" "-RRB-" "No entity"
"2631" "." "." "." "No entity"
"2632" " " " " "_SP" "No entity"
"2633" "In" "in" "IN" "No entity"
"2634" "the" "the" "DT" "No entity"
"2635" "CAR" "car" "NN" "ORG"
"2636" "-" "-" "HYPH" "No entity"
"2637" "null" "null" "NN" "No entity"
"2638" "mouse" "mouse" "NN" "No entity"
"2639" "," "," "," "No entity"
"2640" "PB" "PB" "NNP" "ORG"
"2641" "does" "do" "VBZ" "No entity"
"2642" "not" "not" "RB" "No entity"
"2643" "only" "only" "RB" "No entity"
"2644" "induce" "induce" "VB" "No entity"
"2645" "the" "the" "DT" "No entity"
"2646" "Cyp2b10" "cyp2b10" "JJ" "GPE"
"2647" "gene" "gene" "NN" "No entity"
"2648" "," "," "," "No entity"
"2649" "but" "but" "CC" "No entity"
"2650" "also" "also" "RB" "No entity"
"2651" "induces" "induce" "VBZ" "No entity"
"2652" "genes" "gene" "NNS" "No entity"
"2653" "encoding" "encode" "VBG" "No entity"
"2654" "various" "various" "JJ" "No entity"
"2655" "metabolizing" "metabolize" "VBG" "No entity"
"2656" "enzymes" "enzyme" "NNS" "No entity"
"2657" "." "." "." "No entity"
"2658" " " " " "_SP" "No entity"
"2659" "PB" "PB" "NNP" "ORG"
"2660" "also" "also" "RB" "No entity"
"2661" "induces" "induce" "VBZ" "No entity"
"2662" "amino" "amino" "NNP" "No entity"
"2663" "levulinate" "levulinate" "NNP" "No entity"
"2664" "synthase" "synthase" "NN" "No entity"
"2665" "1" "1" "CD" "CARDINAL"
"2666" "(" "(" "-LRB-" "No entity"
"2667" "ALAS-1" "ALAS-1" "NNP" "No entity"
"2668" ")" ")" "-RRB-" "No entity"
"2669" "," "," "," "No entity"
"2670" "the" "the" "DT" "No entity"
"2671" "rate" "rate" "NN" "No entity"
"2672" "-" "-" "HYPH" "No entity"
"2673" "limiting" "limit" "VBG" "No entity"
"2674" "enzyme" "enzyme" "NNS" "No entity"
"2675" "in" "in" "IN" "No entity"
"2676" "heme" "heme" "NN" "No entity"
"2677" "biosynthesis" "biosynthesis" "NN" "No entity"
"2678" "," "," "," "No entity"
"2679" "to" "to" "TO" "No entity"
"2680" "increase" "increase" "VB" "No entity"
"2681" "heme" "heme" "NN" "No entity"
"2682" "supply" "supply" "NN" "No entity"
"2683" "." "." "." "No entity"
"2684" " " " " "_SP" "No entity"
"2685" "The" "the" "DT" "No entity"
"2686" "potency" "potency" "NN" "No entity"
"2687" "and" "and" "CC" "No entity"
"2688" "hierarchy" "hierarchy" "NN" "No entity"
"2689" "of" "of" "IN" "No entity"
"2690" "bile" "bile" "NN" "No entity"
"2691" "acids" "acid" "NNS" "No entity"
"2692" "as" "as" "IN" "No entity"
"2693" "ligands" "ligand" "NNS" "No entity"
"2694" "for" "for" "IN" "No entity"
"2695" "the" "the" "DT" "No entity"
"2696" "farnesyl" "farnesyl" "NNP" "No entity"
"2697" "/" "/" "SYM" "No entity"
"2698" "bile" "bile" "NN" "No entity"
"2699" "acid" "acid" "NN" "No entity"
"2700" "receptor" "receptor" "NN" "No entity"
"2701" "(" "(" "-LRB-" "No entity"
"2702" "FXR" "FXR" "NNP" "ORG"
"2703" "/" "/" "SYM" "No entity"
"2704" "BAR" "BAR" "NNP" "No entity"
"2705" ")" ")" "-RRB-" "No entity"
"2706" "paralleled" "parallel" "VBD" "No entity"
"2707" "their" "-PRON-" "PRP$" "No entity"
"2708" "ability" "ability" "NN" "No entity"
"2709" "to" "to" "TO" "No entity"
"2710" "induce" "induce" "VB" "No entity"
"2711" "BSEP" "BSEP" "NNP" "ORG"
"2712" "in" "in" "IN" "No entity"
"2713" "human" "human" "JJ" "No entity"
"2714" "hepatocyte" "hepatocyte" "JJ" "No entity"
"2715" "cultures" "culture" "NNS" "No entity"
"2716" "." "." "." "No entity"
"2717" " " " " "_SP" "No entity"
"2718" "LXRs" "LXRs" "NNP" "No entity"
"2719" "act" "act" "NN" "No entity"
"2720" "as" "as" "IN" "No entity"
"2721" "cholesterol" "cholesterol" "NN" "No entity"
"2722" "sensors" "sensor" "NNS" "No entity"
"2723" ":" ":" ":" "No entity"
"2724" "when" "when" "WRB" "No entity"
"2725" "cellular" "cellular" "JJ" "No entity"
"2726" "oxysterols" "oxysterol" "NNS" "No entity"
"2727" "accumulate" "accumulate" "VBP" "No entity"
"2728" "as" "as" "IN" "No entity"
"2729" "a" "a" "DT" "No entity"
"2730" "result" "result" "NN" "No entity"
"2731" "of" "of" "IN" "No entity"
"2732" "increasing" "increase" "VBG" "No entity"
"2733" "concentrations" "concentration" "NNS" "No entity"
"2734" "of" "of" "IN" "No entity"
"2735" "cholesterol" "cholesterol" "NN" "No entity"
"2736" "," "," "," "No entity"
"2737" "LXR" "LXR" "NNP" "ORG"
"2738" "induces" "induce" "VBZ" "No entity"
"2739" "the" "the" "DT" "No entity"
"2740" "transcription" "transcription" "NN" "No entity"
"2741" "of" "of" "IN" "No entity"
"2742" "genes" "gene" "NNS" "No entity"
"2743" "that" "that" "WDT" "No entity"
"2744" "protect" "protect" "VBP" "No entity"
"2745" "cells" "cell" "NNS" "No entity"
"2746" "from" "from" "IN" "No entity"
"2747" "cholesterol" "cholesterol" "NN" "No entity"
"2748" "overload" "overload" "NN" "No entity"
"2749" "." "." "." "No entity"
"2750" " " " " "_SP" "No entity"
"2751" "Amebiasis" "amebiasis" "NN" "PERSON"
"2752" "patient" "patient" "NN" "No entity"
"2753" "sera" "sera" "NN" "No entity"
"2754" "recognized" "recognize" "VBD" "No entity"
"2755" "an" "an" "DT" "No entity"
"2756" "antigen" "antigen" "NN" "No entity"
"2757" "of" "of" "IN" "No entity"
"2758" "67" "67" "CD" "CARDINAL"
"2759" "kDa" "kDa" "NNS" "No entity"
"2760" "by" "by" "IN" "No entity"
"2761" "immunoblotting" "immunoblotte" "VBG" "No entity"
"2762" "in" "in" "IN" "No entity"
"2763" "an" "an" "DT" "No entity"
"2764" "active" "active" "JJ" "No entity"
"2765" "E." "E." "NNP" "No entity"
"2766" "  " "  " "_SP" "No entity"
"2767" "In" "in" "IN" "No entity"
"2768" "a" "a" "DT" "No entity"
"2769" "macrophage" "macrophage" "NN" "No entity"
"2770" "depletion" "depletion" "NN" "No entity"
"2771" "model" "model" "NN" "No entity"
"2772" "," "," "," "No entity"
"2773" "JWH133" "JWH133" "NNP" "PERSON"
"2774" "(" "(" "-LRB-" "No entity"
"2775" "a" "a" "DT" "No entity"
"2776" "CB2" "CB2" "NNP" "No entity"
"2777" "agonist" "agonist" "NN" "No entity"
"2778" ")" ")" "-RRB-" "No entity"
"2779" "treatment" "treatment" "NN" "No entity"
"2780" "prevented" "prevent" "VBD" "No entity"
"2781" "toxicant" "toxicant" "NN" "No entity"
"2782" "-" "-" "HYPH" "No entity"
"2783" "induced" "induce" "VBN" "No entity"
"2784" "liver" "liver" "NN" "No entity"
"2785" "injury" "injury" "NN" "No entity"
"2786" "." "." "." "No entity"
"2787" " " " " "_SP" "No entity"
"2788" "Targeting" "target" "VBG" "No entity"
"2789" "the" "the" "DT" "No entity"
"2790" "LXRα" "LXRα" "NNS" "PERSON"
"2791" "isoform" "isoform" "NN" "No entity"
"2792" "may" "may" "MD" "No entity"
"2793" "help" "help" "VB" "No entity"
"2794" "in" "in" "IN" "No entity"
"2795" "the" "the" "DT" "No entity"
"2796" "development" "development" "NN" "No entity"
"2797" "of" "of" "IN" "No entity"
"2798" "novel" "novel" "JJ" "No entity"
"2799" "therapeutic" "therapeutic" "JJ" "No entity"
"2800" "strategies" "strategy" "NNS" "No entity"
"2801" "to" "to" "TO" "No entity"
"2802" "prevent" "prevent" "VB" "No entity"
"2803" "BBB" "BBB" "NNP" "ORG"
"2804" "dysfunction" "dysfunction" "NN" "No entity"
"2805" "," "," "," "No entity"
"2806" "and" "and" "CC" "No entity"
"2807" "thereby" "thereby" "RB" "No entity"
"2808" "neuroinflammatory" "neuroinflammatory" "NN" "No entity"
"2809" "disorders" "disorder" "NNS" "No entity"
"2810" "." "." "." "No entity"
"2811" " " " " "_SP" "No entity"
"2812" "Other" "other" "JJ" "No entity"
"2813" "drug" "drug" "NN" "No entity"
"2814" "and" "and" "CC" "No entity"
"2815" "nutraceutical" "nutraceutical" "JJ" "No entity"
"2816" "leads" "lead" "NNS" "No entity"
"2817" "were" "be" "VBD" "No entity"
"2818" "identified" "identify" "VBN" "No entity"
"2819" "through" "through" "IN" "No entity"
"2820" "bioinformatic" "bioinformatic" "JJ" "No entity"
"2821" "drug" "drug" "NN" "No entity"
"2822" "repurposing" "repurposing" "NN" "No entity"
"2823" "analyses" "analysis" "NNS" "No entity"
"2824" "(" "(" "-LRB-" "No entity"
"2825" "such" "such" "JJ" "No entity"
"2826" "as" "as" "IN" "No entity"
"2827" "pioglitazone" "pioglitazone" "NN" "No entity"
"2828" "," "," "," "No entity"
"2829" "levonorgestrel" "levonorgestrel" "UH" "No entity"
"2830" "," "," "," "No entity"
"2831" "salsolidine" "salsolidine" "NN" "No entity"
"2832" "," "," "," "No entity"
"2833" "ginkgolide" "ginkgolide" "NNP" "No entity"
"2834" "A" "A" "NNP" "No entity"
"2835" "," "," "," "No entity"
"2836" "and" "and" "CC" "No entity"
"2837" "icariin" "icariin" "NN" "No entity"
"2838" ")" ")" "-RRB-" "No entity"
"2839" "." "." "." "No entity"
"2840" " " " " "_SP" "No entity"
"2841" "Anti" "anti" "JJ" "No entity"
"2842" "-" "-" "JJ" "No entity"
"2843" "angiogenic" "angiogenic" "JJ" "No entity"
"2844" "therapy" "therapy" "NN" "No entity"
"2845" "triggers" "trigger" "VBZ" "No entity"
"2846" "metabolic" "metabolic" "JJ" "No entity"
"2847" "alterations" "alteration" "NNS" "No entity"
"2848" "in" "in" "IN" "No entity"
"2849" "experimental" "experimental" "JJ" "No entity"
"2850" "and" "and" "CC" "No entity"
"2851" "human" "human" "JJ" "No entity"
"2852" "tumors" "tumor" "NNS" "No entity"
"2853" "," "," "," "No entity"
"2854" "the" "the" "DT" "No entity"
"2855" "best" "best" "RBS" "No entity"
"2856" "characterized" "characterize" "VBN" "No entity"
"2857" "being" "be" "VBG" "No entity"
"2858" "exacerbated" "exacerbate" "VBN" "No entity"
"2859" "glycolysis" "glycolysis" "NN" "No entity"
"2860" "and" "and" "CC" "No entity"
"2861" "lactate" "lactate" "JJ" "No entity"
"2862" "production" "production" "NN" "No entity"
"2863" "." "." "." "No entity"
"2864" " " " " "_SP" "No entity"
"2865" "NPC1" "NPC1" "NNP" "No entity"
"2866" "gene" "gene" "NN" "No entity"
"2867" "/" "/" "SYM" "No entity"
"2868" "protein" "protein" "NN" "No entity"
"2869" "expression" "expression" "NN" "No entity"
"2870" "and" "and" "CC" "No entity"
"2871" "mammalian" "mammalian" "JJ" "No entity"
"2872" "target" "target" "NN" "No entity"
"2873" "of" "of" "IN" "No entity"
"2874" "rapamycin" "rapamycin" "FW" "No entity"
"2875" "(" "(" "-LRB-" "No entity"
"2876" "mTORC-1" "mTORC-1" "NNP" "ORG"
"2877" ")" ")" "-RRB-" "No entity"
"2878" "and" "and" "CC" "No entity"
"2879" "reduced" "reduce" "VBN" "No entity"
"2880" "body" "body" "NN" "No entity"
"2881" "weight" "weight" "NN" "No entity"
"2882" "." "." "." "No entity"
"2883" "  " "  " "_SP" "No entity"
"2884" "AMPK" "ampk" "JJ" "ORG"
"2885" "siRNA" "sirna" "NN" "No entity"
"2886" "suppressed" "suppress" "VBD" "No entity"
"2887" "ABCA1" "abca1" "NN" "No entity"
"2888" "expression" "expression" "NN" "No entity"
"2889" "." "." "." "No entity"
"2890" " " " " "_SP" "No entity"
"2891" "Using" "use" "VBG" "No entity"
"2892" "HepG2" "hepg2" "JJ" "GPE"
"2893" "nuclear" "nuclear" "JJ" "No entity"
"2894" "extracts" "extract" "NNS" "No entity"
"2895" "," "," "," "No entity"
"2896" "three" "three" "CD" "CARDINAL"
"2897" "protein" "protein" "NN" "No entity"
"2898" "-" "-" "HYPH" "No entity"
"2899" "DNA" "dna" "NN" "No entity"
"2900" "complexes" "complex" "NNS" "No entity"
"2901" "were" "be" "VBD" "No entity"
"2902" "formed" "form" "VBN" "No entity"
"2903" "on" "on" "IN" "No entity"
"2904" "the" "the" "DT" "No entity"
"2905" "DR1" "DR1" "NNP" "FAC"
"2906" "element" "element" "NN" "No entity"
"2907" "," "," "," "No entity"
"2908" "one" "one" "CD" "CARDINAL"
"2909" "of" "of" "IN" "No entity"
"2910" "which" "which" "WDT" "No entity"
"2911" "was" "be" "VBD" "No entity"
"2912" "confirmed" "confirm" "VBN" "No entity"
"2913" "to" "to" "TO" "No entity"
"2914" "be" "be" "VB" "No entity"
"2915" "dependent" "dependent" "JJ" "No entity"
"2916" "on" "on" "IN" "No entity"
"2917" "the" "the" "DT" "No entity"
"2918" "binding" "binding" "NN" "No entity"
"2919" "of" "of" "IN" "No entity"
"2920" "HNF4" "HNF4" "NNP" "No entity"
"2921" "." "." "." "No entity"
"2922" " " " " "_SP" "No entity"
"2923" "Using" "use" "VBG" "No entity"
"2924" "domain" "domain" "NN" "No entity"
"2925" "exchanges" "exchange" "NNS" "No entity"
"2926" "and" "and" "CC" "No entity"
"2927" "individual" "individual" "JJ" "No entity"
"2928" "amino" "amino" "JJ" "No entity"
"2929" "acid" "acid" "NN" "No entity"
"2930" "switches" "switch" "NNS" "No entity"
"2931" "between" "between" "IN" "No entity"
"2932" "THRA1" "THRA1" "NNP" "GPE"
"2933" "and" "and" "CC" "No entity"
"2934" "THRB2" "THRB2" "NNPS" "GPE"
"2935" "," "," "," "No entity"
"2936" "we" "-PRON-" "PRP" "No entity"
"2937" "identified" "identify" "VBD" "No entity"
"2938" "three" "three" "CD" "CARDINAL"
"2939" "amino" "amino" "JJ" "No entity"
"2940" "acids" "acid" "NNS" "No entity"
"2941" "in" "in" "IN" "No entity"
"2942" "helix" "helix" "NNP" "No entity"
"2943" "10" "10" "CD" "CARDINAL"
"2944" "of" "of" "IN" "No entity"
"2945" "the" "the" "DT" "No entity"
"2946" "THRB2" "THRB2" "NNPS" "GPE"
"2947" "ligand" "ligand" "NN" "No entity"
"2948" "-" "-" "HYPH" "No entity"
"2949" "binding" "bind" "VBG" "No entity"
"2950" "domain" "domain" "NN" "No entity"
"2951" "that" "that" "WDT" "No entity"
"2952" "are" "be" "VBP" "No entity"
"2953" "required" "require" "VBN" "No entity"
"2954" "for" "for" "IN" "No entity"
"2955" "negative" "negative" "JJ" "No entity"
"2956" "regulation" "regulation" "NN" "No entity"
"2957" "and" "and" "CC" "No entity"
"2958" "are" "be" "VBP" "No entity"
"2959" "absent" "absent" "JJ" "No entity"
"2960" "in" "in" "IN" "No entity"
"2961" "THRA1" "THRA1" "NNP" "GPE"
"2962" "." "." "." "No entity"
"2963" " " " " "_SP" "No entity"
"2964" "DEF-3(g16" "DEF-3(g16" "NNP" "No entity"
"2965" "/" "/" "SYM" "No entity"
"2966" "NY" "NY" "NNP" "No entity"
"2967" "-" "-" "HYPH" "No entity"
"2968" "LU-12" "LU-12" "NNP" "No entity"
"2969" ")" ")" "-RRB-" "No entity"
"2970" "encodes" "encode" "VBZ" "No entity"
"2971" "a" "a" "DT" "No entity"
"2972" "novel" "novel" "NN" "No entity"
"2973" "RNA" "RNA" "NNP" "ORG"
"2974" "binding" "bind" "VBG" "No entity"
"2975" "protein" "protein" "NN" "No entity"
"2976" "isolated" "isolate" "VBN" "No entity"
"2977" "by" "by" "IN" "No entity"
"2978" "positional" "positional" "NN" "No entity"
"2979" "cloning" "clone" "VBG" "No entity"
"2980" "from" "from" "IN" "No entity"
"2981" "an" "an" "DT" "No entity"
"2982" "SCLC" "SCLC" "NNP" "No entity"
"2983" "homozygous" "homozygous" "JJ" "No entity"
"2984" "deletion" "deletion" "NN" "No entity"
"2985" "region" "region" "NN" "No entity"
"2986" "in" "in" "IN" "No entity"
"2987" "3" "3" "CD" "No entity"
"2988" "p21" "p21" "NN" "No entity"
"2989" "." "." "." "No entity"
"2990" " " " " "_SP" "No entity"
"2991" "One" "one" "CD" "CARDINAL"
"2992" "candidate" "candidate" "NN" "No entity"
"2993" "protein" "protein" "NN" "No entity"
"2994" "," "," "," "No entity"
"2995" "transthyretin" "transthyretin" "NNP" "No entity"
"2996" "(" "(" "-LRB-" "No entity"
"2997" "TTR" "TTR" "NNP" "No entity"
"2998" ")" ")" "-RRB-" "No entity"
"2999" "," "," "," "No entity"
"3000" "binds" "bind" "VBZ" "No entity"
"3001" "Aβ" "Aβ" "NNP" "No entity"
"3002" "," "," "," "No entity"
"3003" "inhibits" "inhibit" "NNS" "No entity"
"3004" "aggregation" "aggregation" "NN" "No entity"
"3005" "," "," "," "No entity"
"3006" "and" "and" "CC" "No entity"
"3007" "reduces" "reduce" "VBZ" "No entity"
"3008" "its" "-PRON-" "PRP$" "No entity"
"3009" "toxicity" "toxicity" "NN" "No entity"
"3010" "." "." "." "No entity"
"3011" "  " "  " "_SP" "No entity"
"3012" "RLD-1" "rld-1" "NN" "No entity"
"3013" "preferentially" "preferentially" "RB" "No entity"
"3014" "binds" "bind" "VBZ" "No entity"
"3015" "as" "as" "IN" "No entity"
"3016" "a" "a" "DT" "No entity"
"3017" "heterodimer" "heterodimer" "NN" "No entity"
"3018" "with" "with" "IN" "No entity"
"3019" "RXR" "RXR" "NNP" "ORG"
"3020" "to" "to" "IN" "No entity"
"3021" "a" "a" "DT" "No entity"
"3022" "direct" "direct" "JJ" "No entity"
"3023" "repeat" "repeat" "NN" "No entity"
"3024" "of" "of" "IN" "No entity"
"3025" "the" "the" "DT" "No entity"
"3026" "half" "half" "JJ" "CARDINAL"
"3027" "-" "-" "HYPH" "No entity"
"3028" "site" "site" "NN" "No entity"
"3029" "sequence" "sequence" "NN" "No entity"
"3030" "5" "5" "CD" "CARDINAL"
"3031" "\-G" "\-G" "NNP" "No entity"
"3032" "/" "/" "SYM" "No entity"
"3033" "AGGTCA-3\" "AGGTCA-3\" "NNP" "No entity"
"3034" "," "," "," "No entity"
"3035" "separated" "separate" "VBN" "No entity"
"3036" "by" "by" "IN" "No entity"
"3037" "four" "four" "CD" "CARDINAL"
"3038" "nucleotides" "nucleotide" "NNS" "No entity"
"3039" "(" "(" "-LRB-" "No entity"
"3040" "DR-4" "DR-4" "NNP" "No entity"
"3041" ")" ")" "-RRB-" "No entity"
"3042" "." "." "." "No entity"
"3043" " " " " "_SP" "No entity"
"3044" "Meanwhile" "meanwhile" "RB" "No entity"
"3045" "," "," "," "No entity"
"3046" "MG" "MG" "NNP" "No entity"
"3047" "has" "have" "VBZ" "No entity"
"3048" "the" "the" "DT" "No entity"
"3049" "potential" "potential" "NN" "No entity"
"3050" "to" "to" "TO" "No entity"
"3051" "bind" "bind" "VB" "No entity"
"3052" "with" "with" "IN" "No entity"
"3053" "the" "the" "DT" "No entity"
"3054" "ligand" "ligand" "NN" "No entity"
"3055" "binding" "bind" "VBG" "No entity"
"3056" "domain" "domain" "NN" "No entity"
"3057" "of" "of" "IN" "No entity"
"3058" "PPAR" "PPAR" "NNP" "GPE"
"3059" "-" "-" "HYPH" "No entity"
"3060" "γ" "γ" "NNP" "No entity"
"3061" "(" "(" "-LRB-" "No entity"
"3062" "PPAR" "PPAR" "NNP" "GPE"
"3063" "-" "-" "HYPH" "No entity"
"3064" "γ" "γ" "NNP" "No entity"
"3065" "-" "-" "HYPH" "No entity"
"3066" "LBD" "LBD" "NNP" "No entity"
"3067" ")" ")" "-RRB-" "No entity"
"3068" "." "." "." "No entity"
"3069" " " " " "_SP" "No entity"
"3070" "Ciprofibrate" "ciprofibrate" "NN" "PERSON"
"3071" "treatment" "treatment" "NN" "No entity"
"3072" "of" "of" "IN" "No entity"
"3073" "SK" "SK" "NNP" "No entity"
"3074" "-" "-" "HYPH" "No entity"
"3075" "ChA" "ChA" "NNP" "No entity"
"3076" "cholangiocytes" "cholangiocyte" "NNS" "No entity"
"3077" "increased" "increase" "VBD" "No entity"
"3078" "ASBT" "ASBT" "NNP" "GPE"
"3079" "mRNA" "mRNA" "NNP" "No entity"
"3080" "levels" "level" "NNS" "No entity"
"3081" "," "," "," "No entity"
"3082" "suggesting" "suggest" "VBG" "No entity"
"3083" "a" "a" "DT" "No entity"
"3084" "physiologic" "physiologic" "JJ" "No entity"
"3085" "role" "role" "NN" "No entity"
"3086" "for" "for" "IN" "No entity"
"3087" "PPARalpha" "pparalpha" "NN" "NORP"
"3088" "-" "-" "HYPH" "No entity"
"3089" "mediated" "mediate" "VBN" "No entity"
"3090" "ASBT" "ASBT" "NNP" "GPE"
"3091" "gene" "gene" "NN" "No entity"
"3092" "regulation" "regulation" "NN" "No entity"
"3093" "." "." "." "No entity"
"3094" " " " " "_SP" "No entity"
"3095" "It" "-PRON-" "PRP" "No entity"
"3096" "has" "have" "VBZ" "No entity"
"3097" "been" "be" "VBN" "No entity"
"3098" "reported" "report" "VBN" "No entity"
"3099" "previously" "previously" "RB" "No entity"
"3100" "that" "that" "IN" "No entity"
"3101" "MDR3" "MDR3" "NNP" "No entity"
"3102" "expression" "expression" "NN" "No entity"
"3103" "is" "be" "VBZ" "No entity"
"3104" "modulated" "modulate" "VBN" "No entity"
"3105" "by" "by" "IN" "No entity"
"3106" "hormones" "hormone" "NNS" "No entity"
"3107" "," "," "," "No entity"
"3108" "cellular" "cellular" "JJ" "No entity"
"3109" "stress" "stress" "NN" "No entity"
"3110" "," "," "," "No entity"
"3111" "and" "and" "CC" "No entity"
"3112" "xenobiotics" "xenobiotic" "NNS" "No entity"
"3113" "." "." "." "No entity"
"3114" " " " " "_SP" "No entity"
"3115" "Peripheral" "peripheral" "JJ" "ORG"
"3116" "blood" "blood" "NN" "No entity"
"3117" "monocytes" "monocyte" "NNS" "No entity"
"3118" "(" "(" "-LRB-" "No entity"
"3119" "PBMCs" "PBMCs" "NNP" "No entity"
"3120" ")" ")" "-RRB-" "No entity"
"3121" "were" "be" "VBD" "No entity"
"3122" "obtained" "obtain" "VBN" "No entity"
"3123" "from" "from" "IN" "No entity"
"3124" "28" "28" "CD" "CARDINAL"
"3125" "patients" "patient" "NNS" "No entity"
"3126" "with" "with" "IN" "No entity"
"3127" "carotid" "carotid" "NNP" "No entity"
"3128" "artery" "artery" "NN" "No entity"
"3129" "plaques" "plaque" "NNS" "No entity"
"3130" "and" "and" "CC" "No entity"
"3131" "10" "10" "CD" "CARDINAL"
"3132" "normal" "normal" "JJ" "No entity"
"3133" "persons" "person" "NNS" "No entity"
"3134" "," "," "," "No entity"
"3135" "who" "who" "WP" "No entity"
"3136" "did" "do" "VBD" "No entity"
"3137" "not" "not" "RB" "No entity"
"3138" "have" "have" "VB" "No entity"
"3139" "carotid" "carotid" "VBN" "No entity"
"3140" "artery" "artery" "NN" "No entity"
"3141" "plaques" "plaque" "NNS" "No entity"
"3142" "." "." "." "No entity"
